user_id,text,FF_Score
3074457347010503547,can i add a row above a grid? it's only letting me add below the top row and i need to add above the top row,3
3074457347290939608,a bit buggy when adding new cards.,3
3074457346170408643,behaviours and user needs would be good. persona template depends on product design. but good enough.,3
3074457346877960675,"less easy to use than the mindmap. 
for instance, i would like to click on a plus button then it automatically draws the arrow and the newt componant i want to create. rather than here where i need to draw the arrow then select what kind of shape i want.
this 2 steps action could be reduced into one easily",3
3074457346330416496,"i appreciate that it's fairly easy to figure out the keyboard shortcuts and inputting quickly, however there is not an easy way to re-organize, group or affinity topics after the fact. i've used a mind-mapping tool that let me create a visual mind-map, but also gave me an outline view and the ability to drag, drop and re-order content after the fact. <use case>: i listened to a webinar (that was organized as an organic conversation amongst leaders) and took notes in the mind-map template, so you can imagine there was lot's of stream-of-consciousness moments/tangents. now i want to better organize the mind-map and share it out to the team. <opportunity> i don't see any easy way to do that, and it's fairly overwhelming visually right now. <how might miro> create an easy way for users to re-organize, merge, and re-group information easily?
<what i organically tried> i picked up a mindmap branch topic, and tried to drag it into another one that i wanted to merge together, and i look for something like a ""join arrow"" to associate two threads together...i tried some other things...nothing worked, lol. i hope this is all helpful. from one product teammate to another... this level of detail feels like gold to me! be well and stay safe in these crazy times. if you would like me to share more directly, reach out—happy to talk :) taija_dilfer@carmax.com",3
3074457346789459071,"very handy to not copy paste lots of stickies, but it's not revolutionary ;)",3
3074457346033518193,i need to see more context. what color sticky note is it on? i want to only search within one frame not the whole board.,3
3074457346297380114,"i like the grouped cards and how is showing the ammount of comments, i'd liek better to go to an independent view after clicking on a gorup of them",3
3074457347085026042,"thnx for creating this new feature, i was already using an empty table to do this. i would like to have an option to resize the whole table keeping the relative size of all cells equal. really like the row and column count selection.",3
3074457347174271951,"some lagging, and unstable connections in comparison to teams",3
3074457347815666262,"i need a ""handle"" a point to click on to move the grid (found out its the border but thats not obvious)",3
3074457347648572174,are those sticky notes?,3
3074457347364939689,couldn't really find any help on how to resize cells in a table on the edit menu...,3
3074457346947811315,i struggle to move it in the map (selection of the whole grid),3
3074457347726765477,i'd like to see the votes (i.e. as rating points) directly on the sticky notes on the boards,3
3074457346541634381,"it's definitely an improvement since we can now adjust the size of the grid. i would appreciate even more flexibility, like being able to split cells or merge cells!",3
3074457347382969871,where are the templates from some of the blogs?! like calendar,3
33436872,the cards are small to show the full information.,3
3074457347357984350,"could do with more templates, i had to make my own a lot, but overall good",3
3074457347289498251,it is not table.,3
3074457347295635974,"need to be able to move about objects in the hiearchy. need to be able to change placement, like in other mindmapping software.

should also be able to put ""task/checkboxes"" in the mindmap like f.ex. mindnode does. look to that software to see how they made it. i love miro, and using it instead of mindnode, but missing some features.",3
3074457346964378808,"love the concept. yay! thank you. but i'm completely missing, at first and second glance, how i'd delete a row. (my mental model is that this is a table. yes, i know in my *head* that a grid is not always a table and that you have an actual table control. :-))",3
3074457348102592379,unable to change colour of grid label (above first row),3
3074457346561769742,"wasn't stable for 4 people, but like the attempt",3
3074457347507728426,"i'd like it more if i didn't have to send the template to the back of the whiteboard, and if the titles associated with the boxes were fixed and moved in sync with the sizing and placement of the respective boxes",3
3074457347367703722,like to be able to link content within the template,3
3074457346787067972,"i use four different persona templates. this one is a good start, but i always end up changing it",3
3074457346154060080,i cannot figure out how to reduce the number of grids. pressing delete doesn't work and i don't see anywhere else that signals i can.,3
3074457347548982550,i cannot remove rows or coloumns. and i cannot seem to move my grid when its set. the grid as a whole is very useful nevertheless,3
3074457345884925048,csv output seems to be reversed from the way the grid displays (axes flipped)—confusing at first.,3
3074457347384889918,"every project is kind of unique, that's why i have to adapt the template. but it was nice to see how others have tackled the issue",3
3074457346152968672,would like to filter kanban cards by assignee,3
3074457347360412326,can't delete rows from table,3
3074457346411552002,not very suitable for my needs,3
3074457345761130563,"it would be so cool if we have more pre build elements under the wireframe menu, like cards, hero block, header navigation, footer..etc :)",3
3074457347847816561,"how do i add shapes more quickly and move them around? i find that really difficult in comparison to the ""mindmap"" template where i can just click the ""+"" to add a new branch.",3
3074457347574230390,it's not clear how to fill the table,3
3074457347203943745,i'm not sure how useful it is... it's just stickies with a label in a pack. would be good if you could easily duplicate packs,3
3074457345885656302,i wish there was a quick way to select all the stickies at ones (is there a marquee or quick select tool?) so that i can duplicate or move them. currently i have to shift-click each one before i can move them as a group,3
3074457346648260025,styling is difficult within grids,3
3074457347279933273,i would like to use a template that i can make filters with sprints and dependences.,3
3074457346714305088,"where can i find the templates again? i only appear to see them, the first time i open notes, but i would like to experiment more with them.. can't find them!",3
3074457345986742854,wish there was support for tables,3
3074457347067672777,some stickies had writing in them already. i created my own template of a grid of single-coloured stickies - both square and rectangular.,3
3074457347067672777,"the 'export to csv (excel)' option always throws up the error of 'sorry, there is no data to export to csv. please select objects that contain text' -- even when a grid is nothing but text!",3
3074457346883801233,not easy to see dates with sticky notes. arrows both ways: not an actual beginning.,3
3074457346494570832,"* i use this mainly to make discussion notes for a retrospective
 * firefox 77.0.1 64-bit for ubuntu
 * really annoying: formatting via the left gutter dropdown only works for empty lines and copy-pasting a sticky-text into this correctly-formatted line (h2) inserts with default-formatting in a new line above
 * really annoying: ""type / to format or add blocks"" only works on empty lines too, so doesn't fix the previous issue
 * i have to select the whole block to be able to format it
 * just noticed the keyboard-shortcuts for headings, which work great
 * minor nuisance: ctrl-home / ctrl-end does not jump to start/finish of a bullet-line, but mostly does nothing, sometimes jumps to the notes-end
 * minor nuisance: zooming the notes-window expands the text column-width from around 25% display-width to only about 50% and so the window has huge gutters, around 25% each, which seems like a waste of space. i know full-widt textcolumns don't look fancy on modern tools, but maybe expand to around 75% of the available width to make zooming worthwile?
 * so overall the user experience could be smoother is okay if you know how to work around the quirks",3
3074457346080555431,we vote on multiple card and there is no way to vote on top cards on the last vote.,3
3074457347294170046,"- ""new grid"" not needed at the top of it.
- when i bulk copy-paste images or elements, they all get in one grid ""cell"". can it be independant from the cells? lets see i copy images from one column to the next. if i want to do it in bulk its impossible.",3
3074457347077359192,not sure if this encompasses all the areas of a persona so have to go do my own research and bring it into this to adapt to my own template,3
3074457347495267175,collaborators don't seem to be able to edit the table,3
3074457347441101651,i would like to add more than 1 team member to a card,3
3074457346466724362,not a fan of the type face in this template.,3
3074457347456261052,cant use just the columns instead of the whole template,3
3074457346669844564,"it a bit fiddly. when you create a frame and move it around, the grid doesn't attach itself to it. i'm unable to use the group feature. especially, when i create a 2x2 grid as a quadrant and want to add text labels outside then group it. everything inside snaps ok, but sometimes i'd like to group other elements.",3
3074457346710801919,export of grids do not work. wrong colors,3
3074457346950874758,when will we be able to style the fonts in the table?,3
3074457347390381713,wish i had more options of templated layouts here,3
3074457347358183209,"some bugs for selecting cells into grids : sometimes it's possible, sometimes not without clear reason !
maybe related to the zoom level ???",3
3074457347371403010,"lock cells ability missing
freezing panes for big tables",3
3074457346438783846,"it could have more components - icons, cards and other iphone layouts",3
3074457348147021373,if i single-click on a grid box and start typing letters (not hotkeys) i would like to jump into the text of the box. too often i single click instead of double click and typing does nothing.,3
3074457346710801919,"how to delete rwos and columns?
how to color grid lines?",3
3074457346615387705,i’d like to be able to mark a sticker with a colour that correponds to a tag,3
3074457347096107610,need to be able to merge cells in grid,3
3074457346895978989,i would love to be able to copy and paste cells/rows/columns; it's such a basic functionality of tables. i would also like to see a hotkey that would allow me to move to the cell below (as tab does for moving me to the cell to the right). i do like the ability to easily rearrage rows and columns. i also like that i can format text within a cell.,3
3074457347179533511,need a way to make sticky notes stick to the canvas :),3
3074457345831836868,many of the templates are similar in the layout,3
3074457347535214494,want to limit the sticky notes that can be voted,3
3074457346716653368,it's not very flexible. it'd be nice to be able to use for other things that are not a kanban board. i particularly like that the columns expand when you add a box. it could do the same with other shapes.,3
3074457347289936209,would like to change size of the sticky notes without reposition each one,3
3074457346016622457,need auto alignment like in mindmeister - org chart template etc,3
3074457346560594974,"if i delete the grid name i can't select the grid. i can't align text/content vertically centered in a cell. i'm having trouble adding text to the last row, i have to add another dummy row underneath then delete",3
3074457347350645265,how can i make notes uneditable for participants?,3
3074457346361137020,would be great to be able to merge columns to replicate a true kanban board,3
3074457347672823712,need to be able to easily expand the template.,3
3074457347791493611,i woud like more editable,3
3074457347195008027,sticks are no auto sortable elements,3
3074457346814049935,the way the font changes size automatically is weird. i don't like to have some cards with massive writing and others with small writing.,3
3074457347507412302,doesn't feel very 'native' for wireframing ... the template elements are hard to get to. think i prefer whimsical for this.,3
3074457345844927148,"1. it's difficult to understand how to move the whole grid
2. when i change the size of grid then the number of font size doesn't change, but the real size is changing. i think it's counterintuitive",3
3074457347730564103,it came with stickies that were awkward to use,3
3074457347636624427,"grids are great, i just really love to be able to lay out on the canvas grid itself. now the whole table comes wider when you drag the outer lines out",3
3074457346653326721,"it would be nice to have different mind map formats as a template (tree, org chart, etc.)",3
3074457347034104731,it would be nice if you could vote for grouped objects as just one object - useful for grouped stickies e.g. in retrospectives,3
3074457346025637828,it is a great tool but you are missing nice features available on mindmap to have better customizations options,3
3074457345944500265,"when you don't want a name above your table, it is really difficult to move it (dragging)",3
3074457347614400994,i want to increase the size of the template and i don't know how.,3
3074457347667789264,format should be able to copy form one table to an other. its tiering to format every grid on its own,3
3074457348185542174,"i have open questions as kan ban cards on different parts of the board. i'm trying to figure out a way to see them all together, withouth having them be in the same kanban board. i thought tags would be a good way, but i can't seem to search and filter by tags. tags come up in search, but so does every other instance of the words used in the tag name. not very helpful.",3
3074457346694567031,i wanted to search in stickies but it only allows me in text,3
3074457347021499683,"i need grids to have infinite rows and columns, thanks! :d here i had to add a second grid after reaching row limit, and it's not ideal.",3
3074457347482062290,i dont really like the design of the template but its simple enough to get into the shape i want without much alteration necessary,3
3074457347596990800,make it easier to grab a grid from different zoom levels to be able to move them around  more easily,3
3074457346629589540,"copy and paste all contents from one cell to another cell is a must have.  select cell (blue outline, darker grey interior) press ctrl/cmd + c, select other cell  (new cell blue outline, darker grey interior) press ctrl/cmd + v and voila -- all contents cut and pasted.  this is how all other grid tools work (gsheet/excel). 

vertical centering within a cell would be a very nice to have. 

cell boundary line coloring ... a kinda nice to have.",3
3074457346908945111,timeline template would be nice but this one is a bit basic. work on it more plz :),3
3074457347332787928,export csv: it should contain more info about each card like its current column,3
3074457346425079852,"instead of using a thumbs up mouse action (as you can accidentally click on a card) it could be with right click menu and then ""vote""/""thumbs up""/""thumbs down""",3
3074457346422101342,i've discovered that the grids don't like lines drawn between objects in different cells. i am trying to use the grids to aid easy layout and moving around items. but lines between items seems to break it,3
3074457347249040903,"i like the grid system as such but i'm having a really hard time selecting the item i want - whether it's a cell, something in the cell or the whole grid, especially once stuff is in the grid. i had also expected that if i center something within the cell (e.g. a sticky note) using the alignment lines it stays centered when i resize the row.

i will use it again and regularly but it's causing several ""damn...how..but why...?"" moments a minute now that i'm using it for the first time. most miro things i've been using have been more intuitive so my expectations are high ;). once i'm used to it i'll be a happier emoji",3
3074457347995949556,the lack of margins within the grids makes content harder to read. i'd love the ability to center align the content or at least add a margin.,3
3074457347649866741,i was looking for a template to create feedback cards.,3
3074457345905564566,the grey boxes aren't editable to add text,3
3074457347083872627,"overall, i wish that the template previews were just mini versions of the actual template. i like the previews better than the actuals",3
3074457347064797272,the interaction of selecting the whole table vs one cell is confusing. i don't understand how to switch between the two types of selects.,3
3074457347822579153,votes should be displayed on sticky notes,3
3074457346437828906,how do i find the templates?,3
3074457346035596282,i'm not sure how that's different to the mind map and that template felt more refined,3
3074457347280751320,"i can't span text across multiple grid cells, which is kinda unexpected for a tool like this.",3
3074457346067447197,more context in the results would be good - hard to tell which is the card i'm looking for from the few words shown,3
3074457347424206730,some card were not available during the vote session,3
3074457346707728871,wish it was more than a template. a responsive element like your mind maps.,3
3074457348441362334,we also definitely need to be able to move the toolbar while using the grid,3
3074457347627151766,"i hate not to be able to change the links between concepts, if i change my mind later on. however, this is the most useful template for me.",3
3074457347817301976,"would like to insert rows/columns in the middle of a table instead of only at the ends, have to copy all my content cell by cell to move it now.",3
3074457347438361818,"a roadmap to me is not a schedule with teams and names, but far more open. this template feels like a sprint plan, not a road map",3
3074457347326204143,would be great to be able to look for canvas templates from this level :),3
3074457347356194463,it would be really helpful to get more guides on how to edit this template. how to start a new arrow and block. on some templates you already got this.,3
3074457347770264442,"drag a cell, row or column into another table or new table.",3
3074457346329479923,more font options!  ability to draw lines without connecting to objects. snap to grid!,3
3074457347182368082,some stickies are not detected,3
3074457347474914155,cant find templates,3
3074457346397191692,"it would be great if you could have a setting for making a table a frame. especially since you have the table title, that makes it feel like a frame. an easier way to select the entire table would be good too. otherwise, it's a neat addition!",3
3074457346369068336,"if you could add basic calculation to the grid, i would be in love with it. this way, i could finally get rid of antoher tool. thanks. keep on rocking.",4
3074457346776879214,"love it but greedily want more features. spreadsheet upload for sticky notes, auto-update integrations with quip, powerpoint, and excel.   keep up the good work!",4
3074457348148099094,i love everything about the grid outside of trying to type... i need a special touch with clicks to bring up the cursor,4
3074457346557273577,"love this feature!!! for now i miss:
- being able to copy paste betwteen tables
- being able to allign the text vertically in the cell (top. middle, bottom)",4
3074457346116580248,"love the grid because google sheets is my go-to for brain dumping information. it's great work and here's what i'd love to see in the next iterations

1) copy + paste from sheets/excel to the grid occurs correctly. currently, if i have a bulleted list in excel, it instead appears as one whole body of text instead of separate lines of text.

2) double-clicking borders for autosizing the grids.

thanks for including this new feature!

3)",4
3074457347088248986,i did us for it official purpose but only for the 2x2 grid principal to launch an easy 4l retrospective with some tweaks :),4
3074457347630815198,"merging cells would be cool. as you don't use the grid here for advanced excel stuff (calculations etc.), visualisation plays a bigger role and merged cells are convenient for this.",4
3074457346549370569,"we've been waiting for so long! 😍
- automatic grid adoption is great, please keep the reminder of how to disable it (cmd key)
- would be great to be able to merge cells
- more possibilities around formatting (e.g. text in the middle of the cell horizontally and vertically, different table lines, etc.)",4
3074457347676139420,i wish i could more easily tell which board the sticky is on (when there are multiple of the same one that exist on different boards),4
3074457347361074389,"hey! like the new grid feature. regularly running in one issue where i cannot further minimize the column width, eventhough there is no object inside the grid to block this from happening.",4
3074457346370511159,"it's so amazing! waited so long and finally got it. the only thing to improve is font's size of the grid's name. it's really small so sometimes it's hard to read and needs additional zooming. regardless this, the total job is great! thank you, miro team!",4
3074457347632708425,it would be better if i could delete parts of the persona template (e.g. reasons to buy our product),4
3074457346510526300,"can we add vertical alignment as part of the text in the grid? top aligne, bottom aligned or centered aligned?",4
3074457346291207240,"overall great. grids are really useful. found out an issue though - when a grid is inside a frame then adding a new column extends the grid but not the frame. it isn't necessarily an issue, just weird behaviour.",4
3074457347188201037,can i change the number or colours of the stickies?,4
3074457346157638354,its great for organizing but would love the feature to align elements contained within the rows and columns in the grid. i have to do it individually as of now. thanks!,4
3074457346020230529,it would be nice to be able to automatically center the text and objects with in the cells instead of manually. this is much better than the table feature!,4
3074457346117780452,i would like it if the title of the grids enlarged/contracted like the frame titles do. this makes it easier to navigate around the board and find what i am looking for.  i wrap the grids in a frame as a hack to do this currently.,4
3074457347757456046,"i didnt find an option to center the content vertically :)
also the font sizes differ from other elements when the grid got scaled? (as in shrinking the grid will shrink the font, but the front size remains at x).",4
3074457346939788703,really good but i'd like to be able to drag a branch of the map and stick it to another node that the one it was originally stuck to. cf xmind for instance,4
3074457347662117111,"occasionally the ui glitches making it so i can't select/reorder rows or columns, though i can still edit fields.  to return to the ui i expect i have to add a row or column using the buttons on the different toolbar that shows and then the ux is normal again.  probably some misguided ""select table"" vs ""row manipulation"" mode.  stick to one ux: principle of least surprise. :p

also, the connecting of automatically positioned lines on outer-edge cells could do with some improvement: prefer the line going to the outer side instead of any inner side.",4
3074457347553987283,"it would be amazing to have a calendar template, but this can look like",4
3074457347119468682,a lot of pre-defined templates are missing for web wireframes,4
3074457346577644225,"it's difficult to select the whole table, i can select a row or column, but struggle to understand how to select the whole table",4
3074457347423758045,"playful, yet clear template that visually invites you to prioritize towards your current sprint.",4
3074457347209319961,that's a great template to help user write stuff. thanks!,4
3074457346307698059,"cards could be smaller
",4
3074457347515560906,first time trying. so far so good. still determining if it's the template that works best.,4
3074457347356651237,"i love this feature exists! but, when i try to move around the board, all the ""highlights"" disappear. so i have to continually re-enter my search. i'm doing affinity mapping with over 600 notes right now, so really need to keep sticky notes highlighted as i search my board for them.",4
3074457348185874076,"need to determine how to lock a grid while users are using it so they don't move it, only add sticker or text",4
3074457346835989066,"would be great to: 1) be able to select multiple rows/columns and move them as a block; 2) hide grid lines

would be awesome to be able to hide rows/columns.",4
3074457347567275387,quick keys would be nice for things like adding cards,4
76947852,i love the new grids.  i would like to know how i can lock an image or pdf into the grid to prevent it from moving around. thanks. emma,4
3074457348422687383,i was expecting dots for some reason and thought these will be placed on the card but it worked well and the result coming up is exciting...,4
3074457347472272388,"great template, i really love this tools",4
90938617,i really like the idea of grids. small ux suggestion- i keep clicking into a cell to type something and because i am on formatting it starts executing a bunch of random keyboard shortcuts.,4
3074457347686616515,its a bit too short. do you not have any year-calendar templates?,4
3074457346312775771,"i was looking for a template for building a weekly agenda (i.e., days on the horizontal axis, hours on the vertical). this is the closest i found, but not quite there...",4
3074457345982670005,love how easy it is to add vertically and horizontally. occasionally have problems grabbing cards to reprioritize them.,4
3074457347356103204,should be same color as stickie deck,4
3074457347505548449,"red green yellow colors would have been great, but it's quick to setup from the template as well",4
3074457346722490726,"just a tweak, change the posies so they are by defaut in front of the grid (by default when you move them over they disappear",4
3074457346663528432,"i really liked how you handled this first pass of the table designer. one of the things that would be great, and i'm sure you guys are getting this feedback, would be the ability to split individual cells into rows and columns. thanks!",4
3074457347080688880,"the arrows, cards, and mapping elements are great, but the ""wireframe"" components are limited. to me this is more of an experience mapping tool than a wireframe tool.",4
3074457347284175927,"ability to find more than one element in one space by using "" "" marks to define query. for example, i need to differentiate responses (sticky notes) that have similar words: deadline, timeline, due. if one has multiple of these.",4
3074457347865595369,"other stickie shapes would be good , esp rectangles",4
3074457346137536726,"i love the framework, i would prefer stickies instead of cards for better visibility.",4
3074457347582010231,need wip-limits and connection with mindmap items like mindmanager,4
3074457346397128638,great template,4
3074457348024770172,i was looking for a 5 whys template but this will work i guess,4
3074457347328624475,"in freeplane, every node is copy/pastable directly as a new stem into other nodes—this is the true power of mindmaps. your tool works great—for smaller maps and for presentations, but it is lacking in the flexibility of copy/paste",4
3074457347368277935,votable objects could be highlighted,4
3074457346352488889,"i'm currently going through trying to find multiple stickies to copy and move to a new frame… it'd be nice if i could, from search, ""select stickies,"" so that i'm gathering a list and can bulk copy-and-paste instead of individually copy & pasting them.",4
3074457346830139911,would be great if you could define the number of rows and columns either with a number field or with a handle or so. sometimes i'd like to start with a smaller than 3x3 grid.,4
3074457348364767088,wo sind die gelben sticker?,4
3074457347392929593,"i can imagine you letting us use different other things in the nodes, like a sticky note, where it says 'type something'. etc.",4
3074457346715805178,great start. minor suggestion is for the title of the grid box to be formattable. e.g. can't bold it or change anything about it other than the text itself.,4
3074457347281877514,color on the gridlines would be awesome!,4
3074457346816043908,flexible for me to use it not just for kanban purpose,4
3074457348445814591,"i didn't realize that i had a limited number of votes, and that once i clicked on a sticky, that counted as one vote already.",4
3074457346461093227,i would like some more templates and mocks for navigation and status bars for phones.,4
3074457347068034075,it's way smaller than sticky notes..not sure which size to roll with.,4
3074457346488408797,overall it' superb. all i need is some more advanced visual functionality to use it for final client presenatation. functions like hight adjusting a written line in a box or recolour the grid itself would be fine. thx for feedback channel!,4
3074457348090034798,se podria establecer la cantidad de votos y que sean superior a la cantidad estipulada,4
3074457345861267945,would like to be able to customize the colors of the stickies,4
3074457347183955336,"changed the headings a bit. would love to see a template with reasons to use, reasons to hire, reasons to fire/competitors, goals, relationships, frustrations. alt: jobs to get done (reasons to hire)",4
3074457347949327967,i've changed the items to what fits my needs but it's good to have a template,4
3074457347332312377,"i'd like more wire-framing widgets, i'd like to learn all of the shortcuts for rapid prototyping eg. paste and replace in place or what even are all of the shortcuts? i'd like to be able to put in some grids, eg. working on back-end internal facing management tools where devs dont need hi-fi designs and will build from this. that'll help with any bootstrap style building. just keep it up guys, loving the tool and has been a great resource for our team",4
3074457347347570883,i haven´t found a mindmap template like i use in hand. like a sun.,4
3074457347838448554,i want to be able to access and modify my saved custom templates without having to create a board.  how can i access my templates?,4
3074457347353318589,hard to know when you have selected the whole grid to move it around,4
3074457346414978096,adding tables without having to draw every single cell is so quick.,4
3074457347139795717,its awesomebut some functions could be more intuitive like realigning shape to fit the template if you add more row,4
3074457347423685422,i like that this is added (copy paste excel does not work that good) but i'm not able to move the complete grid: how to do this?,4
3074457346899585386,"great feature! doesn't seem to honor locking, though - when locked i was still able to add columns and rows, add text within cells, etc. also, when multi selecting sticky notes within a cell, that neat new feature for dragging the group to more/less columns doesn't appear to be available (the little four-arrow icon that appears in the upper-right corner when a group of stickies are selected). it would also be neat to set max height/width with anchors, so that even as columns or rows expand when content within causes it, the overall table perimeter remains fixed.",4
3074457346355004211,"i find it very useful, to design journeys for example. it would be nice features as in other app with ""tables"" like:

> merge cells
> change border styles",4
3074457347092942521,"it's doing what is supposed to do, it is not a wonderful and life changing template, but it's good",4
3074457347621675722,i love the notes concept...it would actually be great to be able to put the notes on every sticky or board items. not sure how to do that other than commenting... but having a task list on a diagram would be cool and then to have the notes merge them all (item labels are headers and then the tasks get pulled in under it).,4
3074457346789772390,"i suggest adding a persona/role field to the frame. for now, i'm replacing ""user story map"" with the persona/role. is this how the template is meant to be used?",4
3074457347503738408,it's not clear if you can add multiple templates to one notes page,4
3074457346311181165,"hello miro team !!!! perfect new grid widget, main advantage i see in the nice and clean table view and still quick and easy to fill and organize, perfect that i can fill it with most of the other miro ""widgets"" like cards and so on !!!!, so each table cell is a container to hold other miro stuff, very nice and helpfull!  here my wish for another function: pls develop something like a collapsable field or collapsable text area also maybe for the grid collapsable cells / rows / columns. so that i can have the choice between seeing / showing 1. less information (collapsed / closed) or by easy opening / clicking on the the headline or field to see the details inside (uncollapsed). thank you for developing more great features. i love miro! ps: here is one more request for help or maybe a future new feature: when i add different shapes with text to the same miro board and change the size, then more and more the content has totally different text sizes and it is hard to see and manage, so it would really be nice to have a fixed size and always start with that or afterwards change all textsize to the same text size. after inputing my thought on one board after some time, all my elements have different text size and i have to zoom in and out, which is annoying and i cant later on change all text to the same size. so i guess the best would be right from the beginning have some support from the app to keep the same textsize for all my new cards or elements. or a function that i later can ""harmonize"" the different sizes. hope you have some idea on that or can develop some solution. that would really be very benfecially for my work with miro. thank you !!!! marc",4
3074457347110120100,"once you get the hang pretty good. finding the right template and choosing between sticky types can be hard, and i still sometimes can't get something the size i want it. but after lots of time the finished product looks pretty good and shareable. don't like that you can't have mulitple teams and projects. i don't work on just one team",4
3074457347670457148,"ability to upload images in ""card description""",4
3074457347365509238,great template! i'll use the custom too. thanks.,4
26918108,"awesome way to give content a bit more structure. sometimes images don't ""stick"" in the cells and don't move when their rows or columns are re-arranged. would be great to have more control of type within the cells (size, alignment variation). and how about some border formatting options in the future?",4
3074457346948883813,no need for empty sticky notes,4
3074457347545788624,if items within the cells that are snapped to the center stayed snapped to the center when you widened the row or column that would make the grids so much better.,4
3074457346794778784,would it be possible to be able to modify the colors of the cards coming from jira and integrable in this template ?,4
3074457346895075891,it would be great to add different template based notes underneath  (e.g. to do list + meeting agende etc.),4
3074457347835553045,good keep adding assets - the grid is a bit hard to use i feel with deleting and growing like the idea but hard to use in reality,4
3074457347346805306,had some trouble to figure out how to move a grid. i ended up resizing it instead. had expected the move option in the grid's menu as well.,4
3074457346244164084,"love the table feature. would like some indentation feature for left-aligned content, looks too squished to the left border of cell.",4
3074457346142445182,easy to edit but need more space for stickies - our team always has a lot to share!,4
3074457346686914240,"i'd would be great to have a vertical alignment option for text in table's cells. (top/bottom/middle) 
overall the grid is awesome add-on to your great toolset!
thanks!",4
3074457346154060080,"i cannot resize stickies all at once when they are selected across multiple cells. after typing directly into a cell, i cannot align `top`, `middle`, `bottom` as i would like to.",4
3074457346307355788,"it wasn't clear _how_ voting would happen, but then i figured out you literally click on sticky notes/bundles of sticky notes",4
3074457347736790169,banyakin lagi templatenya,4
3074457346422089374,"miro is just about the best tool i can find for digital affinity building, but its not perfect. would love things like anchor links from one sticky to another part of the board.",4
3074457347734974671,i love how they make organization much easier. my biggest complaint is that with so many elements i often have issues selecting and moving the entire grid itself.,4
3074457346613446541,"it would be great to show the result on the cards, not in the left bar.",4
3074457346807623575,"need:
1) would love a to see 'transparent' option for boarders

want:
2) would love a ""flip cells"" from current top row, translating that to first column - with all cells resetting (essentially, going from horizontal to vertical alignment and back)

3) direct port - connections from google sheets & ms excel ... if not a pipeline to import data (see #5). this would allow airtable or google sheets or others to be the engines for calculations in miro.

4) integration of grid into a msteam's tab

5) would love to know the roadmap to data visualization ... using #3 method (or python or json)...",4
3074457347388273154,the sticky notes are not perfect,4
3074457347088674773,sizing based on more than one sticky note etc doesn't work,4
3074457346495893435,noticed that spell checking is not available across all areas. it would be really good to have this. also there appears to be no way to export the content of the cards as well,4
3074457346517201069,it would be nice to somehow group stickies for voting,4
3074457347458381120,"it would be great if we could turn the grids into e.g. cards

the top-left cell can be the title and the remaining cells could be the description in paragraphs?",4
3074457346238057343,should be able to group together sticky notes to be voted on as a single item,4
3074457346280906802,"i would like to send feed back on the use of cards, it would be great if you were able to added pictures (cut and paste) into the card details area",4
3074457346896999117,i did not found an easy way to add more columns but that's ok. it is a pretty cool template.,4
18654552,it's a tool i use a lot and find it handy to have it in a template,4
3074457347296938605,a custom template will be great,4
3074457347352624829,"it would be nice to format the text weight in the sticky. also, to have a consistent format for starters.",4
3074457347694853930,would love to be able to 'delete'/hide/sync the color of the grid 'net',4
3074457345869593436,i'm using it as a base to create a calendar.  didn't see any calendar templates.,4
3074457346459003695,sometimes it is does not work with double click the table in order to type something...,4
3074457347388901459,it is great to find this template,4
3074457347011162891,not sure how to merge cells to get columns that extend to the full height of the grid or if it is possible,4
3074457347146917209,"it's fast to have some template, would be awesome to have more",4
3074457347504773606,"seems as good as post it app, way better than evernote and google drive stickies capture",4
3074457347755655751,"i'd love to see a complex problem as an example as well. i'm currently struggling to mark down unhappy actions (cancel service etc.) and there seems to be no example for that (on web). maybe i'm using a bad method of visualization. =)) i need to see both at once – happy & unhappy customer inputs into the system – to optimize and reduce reactions from our side. to sum it up – the template is fine, it's me not you. =)) thank you!",4
3074457347215761053,"i have a touchscreen tablet/laptop hybrid (lenovo x1) and when everything works, i love using the touchscreen mode with my tablet pen. things often mess up though and i find myself switching to mouse mode to do something and then back to touchscreen mode when i need to do something different. it's not too bad - but i wish my touch screen experience was consistent. things like not being able to grab a column or row and instead only being able to select the whole grid - or not being able to select a single cell for editing somehow. the multi-select will work and grab the cell, but then i still can't edit it! these experiences are pretty frustrating but i wanted to share because i love miro. :d",4
3074457346144090539,might be nice if clicking on a card again removed vote (or if there were voting controls on the card itself),4
3074457347950903713,"need only the timeline, without extra notes as a template, need to delete extra elements.",4
3074457346318361236,i didnt have so much time to build everything so i decided to use the other simpler template with just the diagram,4
3074457347167746647,"great and way better than the old grids feature of miro, where you always had to double tap and enter another interface. much more seamless.
i'm having some problems moving the whole table on the board when i removed the name. maybe an icon to ""grab"" the whole table would be nice.",4
3074457347378005836,"i prefer create my customized one, more specific for our project. but this template gave me the main idea about how to do it! :d",4
3074457347380921871,"this worked really well but had one small problem. once i clicked on a card, but the card above it got the vote. it took about 20 seconds to figure out how to remove the vote as there didn't seem like an obvious way from the board. found it on the side panel and then it was clear. overall a great system!",4
3074457345839363673,could use more keyboard shortcuts to navigate around the mindmap,4
3074457345718328034,"pretty neat. actions are a bit small compared to the actual system. i think the cards are too big too, it is nice for look and feel but for actual use it needs to be better laid out",4
